cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength
201802,239,S_sco,2,NA,Oithona,NA,NA,NA,NA,NA,M60,29,480,NA,NA,254
201802,239,S_sco,2,NA,CalanoidSmall,Temora,NA,NA,NA,NA,M60,10,480,NA,NA,254
201802,239,S_sco,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,3,480,NA,NA,254
201802,239,S_sco,2,NA,Cumacea,NA,NA,NA,NA,NA,M60,1,480,NA,NA,254
201802,239,S_sco,2,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,1,480,Calyptopis,NA,254
201802,239,S_sco,2,NA,Parasite,NA,NA,NA,NA,NA,M60,1,NA,Roundworm,NA,254
201802,236,A_pse,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,23,NA,Lobes of caudal fin severed,NA
201802,236,A_pse,3,NA,Calanus,NA,NA,NA,NA,NA,M60,8,23,NA,Lobes of caudal fin severed,NA
201802,236,A_pse,3,NA,Paraeuchaeta,NA,NA,NA,NA,NA,M60,14,23,NA,Lobes of caudal fin severed,NA
201802,65,A_aes,1,NA,Bivalvia,NA,NA,NA,NA,NA,M60,9,21,Veliger,NA,87
201802,65,A_aes,1,NA,Gastropoda,NA,NA,NA,NA,NA,M60,2,21,Egg,NA,87
201802,65,A_aes,1,NA,Mysida,Americamysis,NA,NA,NA,NA,M60,5,21,NA,NA,87
201802,65,A_aes,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,21,NA,NA,87
201802,65,A_aes,1,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,1,21,Calyptopis,NA,87
201802,65,A_aes,1,NA,Cirripedia,NA,NA,NA,NA,NA,M60,1,21,Cyprid,NA,87
201802,65,A_aes,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,M60,2,21,NA,NA,87
201802,217,A_pse,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,56,66,NA,NA,203
201802,217,A_pse,3,NA,Calanus,NA,NA,NA,NA,NA,M60,5,66,NA,NA,203
201802,217,A_pse,3,NA,Gastropoda,NA,NA,NA,NA,NA,M60,3,66,NA,NA,203
201802,217,A_pse,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,66,NA,NA,203
201802,217,A_pse,3,NA,Paraeuchaeta,NA,NA,NA,NA,NA,M60,1,66,NA,NA,203
201802,151,A_pse,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,2,NA,NA,128
201802,151,A_pse,1,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,2,NA,NA,128
201802,64,A_aes,3,NA,Cirripedia,NA,NA,NA,NA,NA,M60,2,2,Cyprid,NA,106
201802,217,A_pse,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,284,284,NA,NA,176
201802,239,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,8,13,NA,NA,200
201802,239,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,M60,1,13,NA,NA,200
201802,239,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,4,13,NA,NA,200
201802,135,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,121,150,NA,NA,111
201802,135,P_tri,2,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,2,150,Calyptopis,NA,111
201802,135,P_tri,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,5,150,NA,NA,111
201802,135,P_tri,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111
201802,135,P_tri,2,NA,Oithona,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111
201802,135,P_tri,2,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,3,150,Furcilia,NA,111
201802,135,P_tri,2,NA,Mysida,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111
201802,135,P_tri,2,NA,Metridia,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111
201802,135,P_tri,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,15,150,NA,NA,111
201802,239,A_aes,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,277,281,NA,NA,207
201802,239,A_aes,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,281,NA,NA,207
201802,239,A_aes,1,NA,Oithona,NA,NA,NA,NA,NA,M60,1,281,NA,NA,207
201802,239,A_aes,1,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,2,281,NA,NA,207
201802,208,S_sco,1,NA,Gammaridea,NA,NA,NA,NA,NA,M60,4,9,NA,NA,258
201802,208,S_sco,1,NA,FishRemains,NA,NA,NA,NA,NA,M60,4,9,NA,NA,258
201802,208,S_sco,1,NA,Mysida,NA,NA,NA,NA,NA,M60,1,9,NA,NA,258
201802,132,P_tri,1,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,19,61,NA,NA,146
201802,132,P_tri,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,42,61,NA,NA,146
201802,130,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,770,813,NA,NA,223
201802,130,A_aes,2,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,6,813,NA,NA,223
201802,130,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,10,813,NA,NA,223
201802,130,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,M60,3,813,NA,NA,223
201802,130,A_aes,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,1,813,NA,NA,223
201802,130,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,23,813,NA,NA,223
201802,133,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,11,15,NA,NA,99
201802,133,P_tri,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,15,NA,NA,99
201802,133,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,3,15,NA,NA,99
201802,149,A_aes,2,NA,Cirripedia,NA,NA,NA,NA,NA,M60,6,1514,Cyprid,NA,216
201802,149,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,M60,6,1514,NA,NA,216
201802,149,A_aes,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,1,1514,NA,NA,216
201802,149,A_aes,2,NA,Hyperiidae,Themistella,NA,NA,NA,NA,M60,6,1514,NA,NA,216
201802,149,A_aes,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,1514,NA,NA,216
201802,149,A_aes,2,NA,FishRemains,NA,NA,NA,NA,NA,M60,38,1514,NA,NA,216
201802,149,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,1376,1514,NA,NA,216
201802,149,A_aes,2,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,13,1514,NA,NA,216
201802,149,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,8,1514,NA,NA,216
201802,149,A_aes,2,NA,Hyperiidae,Hyperiella,NA,NA,NA,NA,M60,13,1514,NA,NA,216
201802,149,A_aes,2,NA,Oithona,NA,NA,NA,NA,NA,M60,8,1514,NA,NA,216
201802,149,A_aes,2,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,11,1514,NA,NA,216
201802,149,A_aes,2,NA,Caligidae,NA,NA,NA,NA,NA,M60,4,1514,NA,NA,216
201802,149,A_aes,2,NA,CalanoidSmall,Temora,NA,NA,NA,NA,M60,1,1514,NA,NA,216
201802,149,A_aes,2,NA,FishEgg,NA,NA,NA,NA,NA,M60,1,1514,NA,NA,216
201802,149,A_aes,2,NA,Gastropoda,Limacina,NA,NA,NA,NA,M60,2,1514,NA,NA,216
201802,149,A_aes,2,NA,Parasite,NA,NA,NA,NA,NA,M60,1,1514,Roundworm,NA,216
201802,149,A_aes,2,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,3,1514,NA,NA,216
201802,149,A_aes,2,NA,Gammaridea,NA,NA,NA,NA,NA,M60,1,1514,NA,NA,216
201802,149,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,14,1514,NA,NA,216
201802,130,A_aes,3,NA,Calanus,NA,NA,NA,NA,NA,M60,8,1350,NA,NA,213
201802,130,A_aes,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,6,1350,NA,NA,213
201802,130,A_aes,3,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,2,1350,NA,NA,213
201802,130,A_aes,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,1304,1350,NA,NA,213
201802,130,A_aes,3,NA,Metridia,NA,NA,NA,NA,NA,M60,1,1350,NA,NA,213
201802,130,A_aes,3,NA,Oithona,NA,NA,NA,NA,NA,M60,1,1350,NA,NA,213
201802,130,A_aes,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,8,1350,NA,NA,213
201802,130,A_aes,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,4,1350,NA,NA,213
201802,130,A_aes,3,NA,CopepodUnknown,NA,NA,NA,NA,NA,M60,9,1350,NA,NA,213
201802,130,A_aes,3,NA,Gastropoda,NA,NA,NA,NA,NA,M60,3,1350,NA,NA,213
201802,130,A_aes,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,4,1350,NA,NA,213
201802,68,A_pse,3,NA,Euphausiidae,Thysanoessa,NA,NA,NA,NA,M60,1,38,NA,NA,99
201802,68,A_pse,3,NA,Cumacea,NA,NA,NA,NA,NA,M60,1,38,NA,NA,99
201802,68,A_pse,3,NA,Bivalvia,NA,NA,NA,NA,NA,M60,10,38,Veliger,NA,99
201802,68,A_pse,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,15,38,NA,NA,99
201802,68,A_pse,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,38,NA,NA,99
201802,68,A_pse,3,NA,FishRemains,NA,NA,NA,NA,NA,M60,5,38,NA,NA,99
201802,68,A_pse,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,4,38,NA,NA,99
201802,68,A_pse,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,1,38,NA,NA,99
201802,135,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,37,69,NA,NA,121
201802,135,P_tri,3,NA,Calanus,NA,NA,NA,NA,NA,M60,1,69,NA,NA,121
201802,135,P_tri,3,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,2,69,Calyptopis,NA,121
201802,135,P_tri,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,69,NA,NA,121
201802,135,P_tri,3,NA,Metridia,NA,NA,NA,NA,NA,M60,1,69,NA,NA,121
201802,135,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,27,69,NA,NA,121
201802,208,S_sco,3,NA,Gammaridea,NA,NA,NA,NA,NA,M60,8,111,NA,NA,289
201802,208,S_sco,3,NA,Gammaridea,NA,NA,NA,NA,NA,M60,39,111,juvenile,NA,289
201802,208,S_sco,3,NA,Caligidae,NA,NA,NA,NA,NA,M60,3,111,NA,NA,289
201802,208,S_sco,3,NA,Calanus,NA,NA,NA,NA,NA,M60,9,111,NA,NA,289
201802,208,S_sco,3,NA,Euphausiidae,Thysanopoda,NA,NA,NA,NA,M60,6,111,NA,NA,289
201802,208,S_sco,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,9,111,NA,NA,289
201802,208,S_sco,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,2,111,NA,NA,289
201802,208,S_sco,3,NA,Decapoda,Penaeidae,NA,NA,NA,NA,M60,1,111,NA,NA,289
201802,208,S_sco,3,NA,Decapoda,Caridea,NA,NA,NA,NA,M60,3,111,NA,NA,289
201802,208,S_sco,3,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,1,111,NA,NA,289
201802,208,S_sco,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,9,111,NA,NA,289
201802,208,S_sco,3,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,11,111,NA,NA,289
201802,208,S_sco,3,NA,FishRemains,NA,NA,NA,NA,NA,M60,4,111,NA,NA,289
201802,208,S_sco,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,111,NA,NA,289
201802,208,S_sco,3,NA,Mysida,NA,NA,NA,NA,NA,M60,1,111,NA,NA,289
201802,208,S_sco,3,NA,Parasite,NA,NA,NA,NA,NA,M60,4,111,Roundworm,NA,289
201802,240,S_sco,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,2,13,NA,NA,250
201802,240,S_sco,1,NA,Cirripedia,NA,NA,NA,NA,NA,M60,1,13,Cyprid,NA,250
201802,240,S_sco,1,NA,Hydrachnidae,NA,NA,NA,NA,NA,M60,1,13,NA,NA,250
201802,240,S_sco,1,NA,Oithona,NA,NA,NA,NA,NA,M60,1,13,NA,NA,250
201802,240,S_sco,1,NA,CopepodUnknown,NA,NA,NA,NA,NA,M60,5,13,NA,NA,250
201802,240,S_sco,1,NA,Calanus,NA,NA,NA,NA,NA,M60,3,13,NA,NA,250
201802,141,A_pse,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,6,1305,NA,NA,221
201802,141,A_pse,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,1243,1305,NA,NA,221
201802,141,A_pse,1,NA,Calanus,NA,NA,NA,NA,NA,M60,18,1305,NA,NA,221
201802,141,A_pse,1,NA,Metridia,NA,NA,NA,NA,NA,M60,1,1305,NA,NA,221
201802,141,A_pse,1,NA,Oithona,NA,NA,NA,NA,NA,M60,3,1305,NA,NA,221
201802,141,A_pse,1,NA,CalanoidSmall,Eurytemora,NA,NA,NA,NA,M60,1,1305,NA,NA,221
201802,141,A_pse,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,2,1305,NA,NA,221
201802,141,A_pse,1,NA,FishEgg,NA,NA,NA,NA,NA,M60,2,1305,NA,NA,221
201802,141,A_pse,1,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,1,1305,NA,NA,221
201802,141,A_pse,1,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,10,1305,NA,NA,221
201802,141,A_pse,1,NA,CopepodUnknown,NA,NA,NA,NA,NA,M60,8,1305,NA,NA,221
201802,141,A_pse,1,NA,FishRemains,NA,NA,NA,NA,NA,M60,1,1305,NA,NA,221
201802,141,A_pse,1,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,1305,NA,NA,221
201802,141,A_pse,1,NA,Gastropoda,Limacina,NA,NA,NA,NA,M60,8,1305,NA,NA,221
201802,65,A_pse,2,NA,Caligidae,NA,NA,NA,NA,NA,M60,2,13,NA,NA,114
201802,65,A_pse,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,2,13,NA,NA,114
201802,65,A_pse,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,5,13,NA,NA,114
201802,65,A_pse,2,NA,FishEgg,NA,NA,NA,NA,NA,M60,1,13,NA,NA,114
201802,65,A_pse,2,NA,FishRemains,NA,NA,NA,NA,NA,M60,3,13,NA,NA,114
201802,64,A_pse,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,131,208,NA,NA,190
201802,64,A_pse,1,NA,Caligidae,NA,NA,NA,NA,NA,M60,8,208,NA,NA,190
201802,64,A_pse,1,NA,Hyperiidae,Hyperia,NA,NA,NA,NA,M60,22,208,NA,NA,190
201802,64,A_pse,1,NA,Bivalvia,NA,NA,NA,NA,NA,M60,1,208,Veliger,NA,190
201802,64,A_pse,1,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,2,208,NA,NA,190
201802,64,A_pse,1,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,3,208,NA,NA,190
201802,64,A_pse,1,NA,FishRemains,NA,NA,NA,NA,NA,M60,5,208,NA,NA,190
201802,64,A_pse,1,NA,Gastropoda,NA,NA,NA,NA,NA,M60,2,208,NA,NA,190
201802,64,A_pse,1,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,34,208,NA,NA,190
201802,64,A_pse,1,NA,Parasite,NA,NA,NA,NA,NA,M60,4,NA,Roundworm,NA,190
201802,149,A_pse,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,6,13,NA,NA,116
201802,149,A_pse,3,NA,Calanus,NA,NA,NA,NA,NA,M60,1,13,C5,NA,116
201802,149,A_pse,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,2,13,NA,NA,116
201802,149,A_pse,3,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,4,13,NA,NA,116
201802,149,A_aes,1,NA,Cirripedia,NA,NA,NA,NA,NA,M60,5,7,Cyprid,NA,188
201802,149,A_aes,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,2,7,NA,NA,188
201802,131,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,39,40,NA,NA,207
201802,131,A_aes,2,NA,Cirripedia,NA,NA,NA,NA,NA,M60,1,40,Cyprid,NA,207
201802,136,P_tri,1,NA,Sapphirinidae,Sapphirina,NA,NA,NA,NA,MZ12,2,105,NA,NA,164
201802,136,P_tri,1,NA,FishEgg,NA,NA,NA,NA,NA,MZ12,6,105,NA,NA,164
201802,136,P_tri,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,97,105,NA,NA,164
201802,172,P_tri,3,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,2,9,NA,NA,85
201802,172,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,7,9,NA,NA,85
201802,150,A_aes,3,NA,Hyperiidae,Hyperia,NA,NA,NA,NA,MZ12,9,48,NA,Ends of caudal fin cut off,195
201802,150,A_aes,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,6,48,NA,Ends of caudal fin cut off,195
201802,150,A_aes,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,16,48,NA,Ends of caudal fin cut off,195
201802,150,A_aes,3,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,4,48,NA,Ends of caudal fin cut off,195
201802,150,A_aes,3,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,13,48,NA,Ends of caudal fin cut off,195
201802,172,P_tri,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,3,30,NA,NA,96
201802,172,P_tri,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,26,30,NA,NA,96
201802,172,P_tri,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,1,30,NA,NA,96
201802,154,A_pse,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,51,307,NA,NA,204
201802,154,A_pse,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,1,307,NA,NA,204
201802,154,A_pse,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,307,NA,NA,204
201802,154,A_pse,1,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,254,307,NA,NA,204
201802,64,A_pse,2,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,14,57,NA,NA,110
201802,64,A_pse,2,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,8,57,NA,NA,110
201802,64,A_pse,2,NA,Hyperiidae,Hyperia,NA,NA,NA,NA,MZ12,4,57,NA,NA,110
201802,64,A_pse,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,1,57,NA,NA,110
201802,64,A_pse,2,NA,CopepodUnknown,NA,NA,NA,NA,NA,MZ12,3,57,NA,NA,110
201802,64,A_pse,2,NA,Paraeuchaeta,NA,NA,NA,NA,NA,MZ12,1,57,NA,NA,110
201802,64,A_pse,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,3,57,NA,NA,110
201802,64,A_pse,2,NA,Gastropoda,NA,NA,NA,NA,NA,MZ12,4,57,NA,NA,110
201802,64,A_pse,2,NA,Amphipoda,NA,NA,NA,NA,NA,MZ12,19,57,NA,NA,110
201802,170,A_pse,1,NA,Metridia,NA,NA,NA,NA,NA,MZ12,2,568,NA,NA,205
201802,170,A_pse,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,3,568,NA,NA,205
201802,170,A_pse,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,549,568,NA,NA,205
201802,170,A_pse,1,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,1,568,NA,NA,205
201802,170,A_pse,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,13,568,NA,NA,205
201802,162,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,4,93,NA,NA,141
201802,162,P_tri,3,NA,Sapphirinidae,Sapphirina,NA,NA,NA,NA,MZ12,1,93,NA,NA,141
201802,162,P_tri,3,NA,Ostracoda,NA,NA,NA,NA,NA,MZ12,1,93,NA,NA,141
201802,162,P_tri,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,1,93,NA,NA,141
201802,162,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,86,93,NA,NA,141
201802,150,A_aes,2,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,12,139,NA,NA,173
201802,150,A_aes,2,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,29,139,NA,NA,173
201802,150,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,82,139,NA,NA,173
201802,150,A_aes,2,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,4,139,Cyprid,NA,173
201802,150,A_aes,2,NA,Pleuromamma,NA,NA,NA,NA,NA,MZ12,1,139,NA,NA,173
201802,150,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,1,139,NA,NA,173
201802,150,A_aes,2,NA,CalanoidSmall,Pseudodiaptomas,NA,NA,NA,NA,MZ12,1,139,NA,NA,173
201802,150,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,4,139,C5,NA,173
201802,150,A_aes,2,NA,Hyperiidae,NA,NA,NA,NA,NA,MZ12,1,139,NA,NA,173
201802,150,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,1,139,NA,NA,173
201802,150,A_aes,2,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,1,139,NA,NA,173
201802,150,A_aes,2,NA,Mysida,NA,NA,NA,NA,NA,MZ12,2,139,NA,NA,173
201802,150,C_har,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1221,4364,NA,NA,267
201802,150,C_har,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1495,4364,C5,NA,267
201802,150,C_har,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,160,4364,C3,NA,267
201802,150,C_har,1,NA,Gammaridea,NA,NA,NA,NA,NA,MZ12,12,4364,NA,NA,267
201802,150,C_har,1,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,359,4364,NA,NA,267
201802,150,C_har,1,NA,CalanoidSmall,Pseudodiaptomas,NA,NA,NA,NA,MZ12,92,4364,NA,NA,267
201802,150,C_har,1,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,26,4364,NA,NA,267
201802,150,C_har,1,NA,Metridia,NA,NA,NA,NA,NA,MZ12,2,4364,NA,NA,267
201802,150,C_har,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,9,4364,NA,NA,267
201802,150,C_har,1,NA,Mysida,Neomysis,NA,NA,NA,NA,MZ12,3,4364,NA,NA,267
201802,150,C_har,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,35,4364,NA,NA,267
201802,150,C_har,1,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,4,4364,NA,NA,267
201802,150,C_har,1,NA,CalanoidSmall,Tortanus,NA,NA,NA,NA,MZ12,2,4364,NA,NA,267
201802,150,C_har,1,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,4,4364,Cyprid,NA,267
201802,150,C_har,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,4,4364,NA,NA,267
201802,150,C_har,1,NA,Decapoda,Penaeidae,NA,NA,NA,NA,MZ12,3,4364,NA,NA,267
201802,150,C_har,1,NA,Decapoda,NA,NA,NA,NA,NA,MZ12,1,4364,CrabZooea,NA,267
201802,150,C_har,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,2,4364,NA,NA,267
201802,150,C_har,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,930,4364,NA,NA,267
201802,150,A_aes,1,NA,Euphausiidae,NA,NA,NA,NA,NA,MZ12,1,11,NA,NA,205
201802,150,A_aes,1,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,2,11,NA,NA,205
201802,150,A_aes,1,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,7,11,NA,NA,205
201802,150,A_aes,1,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,1,11,Cyprid,NA,205
201802,131,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,1059,1108,NA,NA,207
201802,131,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,1108,C5,NA,207
201802,131,A_aes,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,7,1108,NA,NA,207
201802,131,A_aes,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,1,1108,NA,NA,207
201802,131,A_aes,1,NA,CalanoidSmall,Pseudodiaptomas,NA,NA,NA,NA,MZ12,1,2159,NA,NA,206
201802,131,A_aes,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,2,2159,NA,NA,206
201802,131,A_aes,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,3,2159,NA,NA,206
201802,131,A_aes,1,NA,Hyperiidae,Hyperia,NA,NA,NA,NA,MZ12,1,2159,NA,NA,206
201802,131,A_aes,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,2069,2159,NA,NA,206
201802,131,A_aes,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,11,2159,NA,NA,206
201802,131,A_aes,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,6,2159,NA,NA,206
201802,131,A_aes,1,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,66,2159,NA,NA,206
201802,132,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,43,146,NA,NA,149
201802,132,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,103,146,NA,NA,149
201802,134,P_tri,3,NA,Decapoda,NA,NA,NA,NA,NA,MZ12,1,28,CrabZooea,NA,161
201802,134,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,5,28,NA,NA,161
201802,134,P_tri,3,NA,Metridia,NA,NA,NA,NA,NA,MZ12,2,28,NA,NA,161
201802,134,P_tri,3,NA,Sapphirinidae,Sapphirina,NA,NA,NA,NA,MZ12,2,28,NA,NA,161
201802,134,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,14,28,NA,NA,161
201802,134,P_tri,3,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,4,28,NA,NA,161
201802,133,P_tri,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,2,46,NA,NA,115
201802,133,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,46,NA,NA,115
201802,133,P_tri,2,NA,Metridia,NA,NA,NA,NA,NA,MZ12,3,46,NA,NA,115
201802,133,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,7,46,NA,NA,115
201802,133,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,2,46,C5,NA,115
